user_id,book_id,rating
36331,9505,4
50603,688,3
50603,1060,4
31623,7754,2
51499,7593,1
23594,1046,3
24740,193,5
24740,127,4
12149,9969,4
24740,985,5
24740,1154,5
24740,1683,5
24740,2246,5
24740,4018,5
22941,932,3
9935,630,4
12611,6491,4
41929,983,2
24740,663,4
24740,92,5
12715,2255,4
6019,208,4
47988,852,5
19430,2205,4
4506,5496,3
48083,1099,5
48083,4050,5
48083,6617,5
48083,6062,5
48083,790,5
8997,1577,4
22941,920,3
50842,1046,5
33824,2752,4
7661,2855,5
49420,6327,5
43153,2175,4
24740,2295,4
34988,7984,3
41217,1524,4
7098,983,5
51235,5363,4
51235,8046,5
51235,688,3
43013,470,5
20866,6384,5
22124,852,3
29109,7049,5
31833,2205,5
44623,2867,5
51235,208,5
51235,329,4
19636,472,5
47480,5012,5
26487,1524,4
6515,7337,5
11367,6639,4
52789,6564,5
24030,4908,4
22269,7049,4
26333,900,2
22046,6868,3
11605,852,2
40335,6491,4
52270,127,2
42277,470,3
22137,1046,4
6581,9847,5
6581,2739,4
24106,5420,5
2541,1524,3
32298,920,1
32298,6363,4
44857,9700,3
7915,8639,4
44362,9732,3
38495,3603,4
17757,983,2
6103,208,3
13198,1710,4
19694,1624,5
24858,5545,4
6770,8867,4
1888,983,3
47480,208,5
1943,6032,5
42345,3059,5
34213,1524,3
5094,550,4
48719,211,4
48719,127,4
358,1524,5
48719,892,4
358,630,5
358,193,4
10447,852,5
42539,852,5
7070,9529,5
10746,4601,4
19115,6868,4
45760,6603,4
21372,852,3
43689,1046,5
22839,2788,4
48580,472,3
43487,1524,4
42005,3733,4
50760,1099,1
44951,8611,4
17192,2080,3
33293,1524,3
41932,193,4
29975,881,4
12697,7337,4
48979,1524,2
44449,1168,4
15003,892,4
10371,6257,5
21208,5955,3
10766,852,4
16569,208,5
46301,1577,5
22362,790,4
29035,6905,4
13184,193,4
6699,2560,4
32033,398,5
51238,92,5
53392,973,3
40827,973,3
8363,2226,4
16748,2636,5
20129,3270,4
10830,3227,3
9280,892,3
10830,4908,4
42589,2175,3
10830,408,3
7302,211,4
20529,1527,4
20529,6905,5
14976,1524,5
37197,472,5
11537,3305,2
21874,6095,2
46003,2590,5
12022,7480,5
4482,852,3
9060,2855,3
1285,3953,5
37906,983,4
30301,1524,4
43716,1524,5
3875,3528,4
37505,852,5
19713,2788,5
6083,892,3
23305,663,5
9124,4417,3
527,1524,3
4487,6583,4
41739,2855,3
7492,3069,1
50916,1524,5
47314,1577,5
37572,1761,4
46800,470,5
47029,2560,4
48767,315,4
48767,3196,5
2196,9032,4
2196,4356,4
22555,3543,4
20053,6882,3
3421,2414,4
43563,5831,5
10149,870,5
29818,403,3
50400,7593,5
35598,7693,4
16163,852,5
5430,1069,3
14552,1524,4
33389,4120,5
52376,3059,5
18982,385,4
18982,4601,4
19200,1524,4
34048,852,5
52709,2139,4
32770,3542,3
43788,8362,5
26746,3543,4
32313,9899,4
22469,920,4
5477,3485,4
8735,6491,5
8735,690,5
6726,4115,5
23504,1683,4
21256,472,5
35876,403,4
35876,1294,2
10152,920,3
39571,508,4
39571,688,4
39571,758,4
19094,852,4
39571,6285,3
30785,1307,4
17966,881,3
39571,3026,3
31664,6998,5
19294,4115,5
22469,9809,4
23162,193,5
45847,6751,5
53383,211,4
53383,550,5
53383,193,5
15756,3227,4
32249,5255,4
22688,2290,5
11722,9969,3
4005,874,4
37626,9163,4
48149,7581,4
3086,983,3
46647,874,4
34021,852,4
33658,470,5
53305,8925,4
52709,3152,3
12512,1384,3
27598,7337,4
36357,385,5
34449,6868,4
18980,211,3
14518,2895,4
49264,2318,3
14613,2590,5
22912,2246,4
29199,1141,5
9619,2788,4
49303,7028,4
6319,852,3
45074,7985,4
419,472,4
40480,7946,5
43307,6937,4
13184,470,3
33928,790,3
31623,1272,5
5293,852,5
51397,874,3
19415,8433,4
24025,852,4
22584,5796,3
24020,7398,3
20217,315,4
32047,5702,4
2027,470,4
48522,3543,4
41799,1734,4
46330,3059,4
29202,472,4
49653,1141,4
2656,7049,5
10013,1269,5
10013,7049,4
10013,408,4
3086,208,4
12796,3867,5
51131,5363,5
44362,2166,4
1295,1859,5
12849,3129,3
16317,2788,5
46647,7049,5
24336,1524,5
42588,744,3
33574,7581,3
45584,329,5
46004,193,4
21186,1683,5
29887,470,4
1633,5640,4
32022,2627,4
29375,852,4
50114,8160,3
42935,1577,5
49240,9969,5
28197,2163,3
24611,5944,3
44552,852,4
5108,2080,5
1156,1524,5
9507,4824,4
9520,2627,5
2386,470,5
5196,6905,4
38706,3953,5
51316,3026,3
45684,6046,4
18440,6491,4
10773,4601,4
29274,688,4
40927,6714,4
29274,758,3
29274,973,1
29274,1888,4
29274,412,4
29274,1269,4
10345,983,4
1432,193,4
13985,2139,3
31623,8362,4
29891,9286,4
24359,9202,4
31891,3528,4
18215,2636,4
15572,630,3
24726,4601,2
48136,1371,4
45963,9202,5
4433,874,4
18091,6868,5
52094,1420,5
43551,412,3
13475,3867,2
50443,9969,5
4699,852,5
3969,983,3
44419,6583,2
42588,2205,5
31428,5640,5
42865,1349,2
41822,193,5
15235,3545,4
20586,6220,2
3120,6095,4
48040,193,4
14472,1148,5
35616,1524,3
10459,260,3
51323,412,3
35575,5634,4
40861,2627,4
11537,193,5
20061,247,5
9394,852,4
29096,5269,4
51114,1601,5
33744,3867,4
16626,329,5
26488,6037,4
18094,2388,2
51114,3815,3
52555,1516,2
30685,573,4
3322,874,3
49095,852,5
17933,208,5
16537,9847,3
45651,2255,3
1288,550,4
42109,852,3
28808,852,4
11136,2080,5
46943,329,5
15244,9946,4
49896,2636,4
19412,9286,3
25690,3335,4
45708,1683,5
33685,8160,3
46462,881,5
37195,1432,4
37195,2441,5
46462,2139,5
8845,3603,4
32380,5944,2
50581,8926,4
5347,2498,5
44866,1046,4
41974,208,4
41974,4824,5
16854,4601,4
45426,8925,4
36902,1141,4
36902,1401,4
36902,8926,5
33429,3933,4
53229,9110,5
49762,2686,3
1183,983,4
13603,1069,5
13603,4080,3
44421,985,5
8169,3528,5
20843,4115,4
43625,5068,3
4654,9899,4
37165,744,5
14859,7984,4
38109,2590,2
51235,1099,5
16220,6639,4
7180,852,4
3458,1046,4
50677,4493,3
6378,550,5
6378,211,5
17540,852,4
6378,208,4
3642,852,5
5007,208,4
13770,9286,4
47416,537,3
1987,5820,5
37940,852,5
12715,983,4
49262,920,5
619,208,5
3421,1684,4
15873,6071,1
52490,573,4
52490,630,4
14193,7593,5
14193,7929,5
721,9899,3
13031,985,3
13220,920,4
32313,582,5
32313,4260,3
48210,2661,3
48210,2841,5
41339,211,4
41339,7028,4
25889,8362,5
52314,5610,5
27609,4803,4
40636,470,3
40636,920,4
40636,9809,3
7940,7984,3
10737,398,2
52501,5690,5
1113,6317,3
48663,247,2
49331,1401,3
21565,4601,4
9419,2636,4
40923,9878,4
18937,852,5
596,2739,4
25772,2036,3
3824,472,3
3824,5779,3
28658,462,5
6743,983,4
34671,470,4
37890,3933,4
38495,3059,5
40726,1307,4
8979,474,2
8979,1235,4
8979,2295,4
8979,374,5
37875,3882,3
37875,1188,3
37875,932,3
17380,5256,4
17380,9732,2
37875,474,5
37875,3625,5
37875,6202,4
37875,3485,5
37875,1294,5
37875,900,5
37875,8000,4
37875,1224,5
37875,6219,5
8323,4601,4
37875,819,2
38517,1234,4
48210,3675,5
51483,852,4
48210,208,5
1183,8891,4
9891,1524,5
26133,9732,4
50507,3603,3
13750,1524,5
44362,2841,3
34636,582,4
16287,1524,3
30732,1761,3
14818,2060,3
36031,852,5
2855,1524,4
30418,2298,4
12538,4225,4
15059,1524,4
49975,4115,4
35507,474,3
35507,2752,3
35507,6804,4
25795,1672,3
7027,920,3
11968,2205,5
34874,1601,5
10071,1269,4
39864,983,5
39864,852,5
44362,920,3
696,208,5
36736,1524,3
47988,6491,4
24720,470,5
27579,852,5
5962,1524,4
31664,5640,5
38186,1307,2
37909,3074,2
18207,474,4
3614,2139,4
51146,4601,5
5897,2205,4
1982,6095,2
19814,462,5
1191,2917,4
15095,211,4
47058,573,1
12748,4908,2
14067,920,3
6623,193,5
11136,7500,2
35598,1967,4
436,5786,5
436,3305,4
47480,892,5
20480,1524,5
37301,470,4
30732,3603,2
7902,983,5
52501,3696,4
51279,470,1
22253,470,3
26345,1859,4
6502,2295,3
45943,1046,3
28517,6820,2
46147,385,5
48040,6781,4
30385,3152,5
17516,2739,5
49917,208,5
10135,9064,4
7180,2060,5
41097,408,3
601,852,3
28499,208,5
45666,852,5
25587,8639,4
50063,852,4
16935,1294,4
40923,1148,4
47630,852,5
8860,470,5
9336,1046,5
19339,8417,4
19441,5226,4
29653,2036,5
5940,6491,4
4495,2661,4
4495,2841,5
4495,3545,4
4495,3933,4
4495,3270,3
4495,1148,3
4495,3867,2
4495,385,5
44491,772,4
22469,3208,5
25735,582,3
11356,4487,4
49389,5713,3
32051,2080,5
44362,2895,4
4039,329,5
692,4341,1
692,2732,4
51759,2166,4
36336,1524,3
24185,688,5
35728,1307,3
7521,92,4
37994,1272,3
46721,2175,4
40339,5514,3
24109,2205,5
36417,3009,3
29347,2060,4
48510,758,5
11740,4601,4
3694,1524,4
26502,3308,5
1557,852,5
31198,6751,2
31198,315,1
4306,470,4
31198,1294,4
31198,7429,2
31198,1060,2
6011,2298,4
31198,6966,5
3200,852,4
3200,2590,4
3200,790,5
3200,1046,4
32033,819,3
32033,479,4
10076,208,5
33278,2205,4
37631,1524,5
8216,619,4
33450,2590,5
28864,852,3
36764,852,2
10937,1524,2
5277,3207,3
9703,3953,4
4581,2346,4
4305,6491,2
41629,1415,4
5288,920,3
31324,303,3
19665,472,5
19665,3528,4
25736,1524,4
6938,7845,4
32786,3953,5
8732,2175,5
29305,630,3
8979,4341,4
32785,2928,4
8979,9286,5
10724,7049,5
44444,5363,4
3792,9809,3
47314,1524,4
46837,1516,3
46837,4493,4
46837,878,4
27615,852,4
1199,4803,4
8466,2739,3
31635,5531,5
16128,1524,5
16214,4115,5
1187,5363,4
18183,3782,5
23786,2205,5
49377,573,4
39213,6285,2
49377,4758,5
49725,462,3
2739,7049,3
12387,983,5
583,3026,3
12901,1524,4
43734,1672,3
6140,9899,5
15448,6491,4
47640,260,4
13060,6491,4
37505,874,4
44362,1415,5
42969,2060,3
16562,4018,3
16562,8846,3
38336,1524,5
40095,3235,4
26383,852,5
1815,550,4
1815,874,4
35140,2752,3
6645,920,3
11537,211,5
44491,4880,4
44491,8611,3
10928,1046,3
13184,852,4
13184,892,3
44850,1349,4
45753,2036,4
30718,1734,5
51425,2175,5
22991,3528,5
50427,5640,5
30307,3625,4
34508,1761,4
3390,3733,3
44491,2855,4
4122,852,4
21777,1524,4
52576,2290,4
10373,1154,4
48767,1189,3
28889,550,4
2323,1524,3
8037,2139,5
51641,1148,5
45639,9899,3
31202,462,5
53253,1969,4
53253,408,5
53253,5120,4
235,4597,3
9469,6583,5
47416,1078,4
13573,4601,5
47420,1046,4
45932,92,3
31976,2255,4
22335,758,3
22335,874,5
41505,470,4
820,852,4
11669,3733,3
47018,900,3
14236,9962,4
14236,1303,3
14236,5995,3
14236,2934,3
17452,852,4
27958,2732,4
25689,260,5
13994,8303,4
49127,6583,4
35962,2636,5
8837,1524,3
35616,2175,3
47003,1524,5
3727,973,4
4267,3528,4
7022,9847,4
6812,6548,4
15111,920,4
7660,973,4
51003,920,3
43388,374,4
45698,8362,4
36478,920,3
3559,852,4
34725,6583,4
40521,6149,5
51758,6071,5
33579,1046,4
5277,2498,4
3102,7049,3
45438,663,1
2147,2739,4
7084,546,3
35886,9064,4
4674,2613,3
11404,1524,5
17701,4395,5
30516,1046,3
18470,4601,4
48811,5120,4
47305,690,3
3823,663,4
36118,1524,4
14917,1371,4
22830,1141,3
1572,193,3
7997,4601,3
52270,1967,3
51947,2036,4
26025,1168,3
16611,2590,5
16611,9726,4
16611,5820,4
16611,2739,5
33636,2388,3
9439,2205,4
30815,9680,3
44214,537,4
37421,5702,3
46161,2732,3
18836,208,5
442,1524,4
11293,208,5
11293,8926,5
11293,663,5
11293,550,5
11293,6896,5
522,5820,4
1094,470,2
47372,3071,5
11537,1524,3
5062,6491,4
12521,550,4
9469,985,4
9469,3385,4
9487,7049,4
18627,4758,4
50441,582,4
50441,7985,3
50441,619,5
50441,4664,4
50441,9418,4
50441,1967,5
50441,3810,5
50441,2474,3
12796,2590,5
7388,920,5
11727,2346,4
23873,1577,5
25033,3528,4
40741,546,4
9698,470,5
9698,208,5
37301,758,2
52405,2246,5
49152,2895,4
52405,3123,4
52405,5690,3
32298,9899,4
40300,900,4
40300,2205,4
19452,2441,5
5541,619,5
52399,2327,4
48815,5269,4
48815,7398,5
48815,4018,5
6683,3227,5
39946,211,4
39946,1272,5
39946,508,5
39946,127,5
39946,193,5
39946,3650,4
933,1524,5
1170,6905,3
13618,8639,5
48446,7869,4
2104,3342,4
41148,470,4
51188,315,4
37629,2080,4
7184,2246,3
36927,5120,5
1816,983,5
5418,127,4
52136,6384,4
27922,4601,4
29084,6639,2
41196,4079,4
14472,758,4
41196,973,3
20217,2752,3
37948,385,5
6486,852,3
46225,1392,3
21272,5784,5
9965,852,4
45663,1524,4
9839,1046,4
27095,385,2
22627,5363,2
19470,956,3
51545,2752,5
43095,6609,4
19263,315,4
46024,1577,5
51042,303,3
4751,8362,5
33389,3810,5
28332,852,5
53291,208,5
7492,6564,3
12283,6905,4
23502,7028,3
40578,4740,4
1891,6491,2
40578,546,4
48841,2175,5
4032,6037,5
13075,1684,3
40384,208,5
45562,3552,3
28592,2139,5
7615,3026,4
35507,2205,4
44565,546,4
44875,5640,3
7459,7754,3
45921,852,4
45713,9899,4
52776,92,5
12585,6491,3
50482,1524,4
47026,398,3
43769,5363,4
3819,3059,4
36231,1577,4
31635,4477,5
47754,439,4
47291,6670,4
15140,3789,3
50507,758,2
18489,439,4
51205,1527,4
51205,8930,5
29428,852,3
7492,983,3
2581,2205,4
27088,990,5
49077,920,5
31527,208,3
24245,4953,5
24245,3733,5
41553,211,4
10593,470,4
42067,2855,5
41574,852,4
20529,7984,5
37215,5702,5
32698,677,4
26455,6491,4
43963,260,3
2751,4370,4
35598,8721,5
29224,1527,5
6077,5269,4
10746,1524,4
31838,3049,4
11158,6639,5
31886,398,3
28597,6491,3
44114,6491,5
16214,208,5
13103,874,4
9606,7754,5
29257,208,5
47655,1524,1
3311,630,5
41339,4953,3
26349,920,4
6709,973,3
13648,8362,4
1721,3953,5
1517,472,5
39123,6905,5
42036,1046,5
51569,8362,5
51569,385,4
51569,6491,4
46315,2080,5
1898,1148,4
37022,6882,4
12950,4824,4
14605,3227,4
52501,1046,4
24861,3597,3
36965,1524,3
50507,2613,5
15364,303,5
9043,1577,3
11367,1577,5
16935,474,3
18487,2139,4
31253,3493,4
31253,315,3
47372,2175,5
32559,1734,3
40748,2310,4
50480,7049,3
49490,5531,3
46662,1672,4
34944,852,4
213,1524,4
5416,6032,4
14472,2080,5
17446,3867,3
25493,537,5
46725,6491,2
34193,412,3
34193,2246,4
35815,3227,3
2126,5955,4
18487,1524,4
25832,1705,4
53204,193,5
16394,852,4
23743,260,5
48603,6149,5
5154,1307,4
12775,9809,5
8026,6868,5
33685,7946,5
7110,874,5
21272,1851,5
44458,1349,3
44458,2246,2
18368,2080,5
33970,4824,3
45567,2934,3
6930,1859,4
12081,985,5
35211,2080,4
28850,874,3
4315,6583,4
34421,4824,5
45484,474,4
45484,1294,4
41057,4740,4
45484,472,4
45484,1269,4
41846,969,4
32219,1524,4
19355,920,3
49490,5996,4
4267,1577,4
19271,7480,5
22686,2139,5
18682,5640,5
18682,2080,4
12594,537,5
12254,1432,4
7209,470,4
48210,852,5
5726,5363,3
36404,2205,3
46948,3603,3
46948,582,2
46948,1188,2
46948,3695,5
46948,1157,4
42022,2290,4
4241,892,4
2840,4080,3
21946,9064,4
52520,920,4
41933,985,4
46614,7594,4
41933,956,3
41933,1527,2
41933,6928,1
41933,3923,1
755,374,5
8830,2175,5
37105,956,5
37105,472,5
31136,4744,4
35481,852,5
1498,920,2
48256,852,4
10224,677,3
48256,1307,2
52119,8721,3
35997,8925,5
2199,3528,3
2147,1524,4
10017,6998,5
14236,472,3
14236,470,4
42884,852,4
3286,2388,3
7661,3953,5
18547,1524,5
10348,1524,2
44560,193,3
49697,3528,3
22124,1524,3
33935,920,5
33391,9969,4
23299,3308,2
23299,630,2
7334,852,5
43691,973,4
38570,1046,4
51961,193,4
4667,983,4
16490,1524,4
26286,4843,3
49070,412,5
1216,1524,5
51032,546,5
49671,208,5
46982,1307,4
3782,1046,5
4411,1371,4
43729,6868,4
34923,1577,5
22329,1888,4
29347,193,4
18183,2318,4
44516,2327,4
31635,5806,4
35965,1524,4
45484,2036,4
25528,385,3
28592,472,5
17389,2752,4
7735,1046,3
15524,983,3
23425,193,3
17148,6491,4
28910,4493,4
47146,2627,5
40930,582,4
33891,2205,4
18840,6491,4
18398,1189,4
30375,1524,5
40496,2318,4
18486,193,4
51042,247,3
51042,5610,4
51042,260,4
45371,1734,5
2891,852,5
45371,193,4
45371,92,4
45371,619,4
35274,92,4
2411,852,4
47940,1046,5
39528,208,3
53179,6491,5
47446,92,3
17322,1524,3
43002,403,5
51387,6491,5
5861,852,4
5861,1577,4
11404,983,5
20843,403,5
15272,881,5
26589,3208,3
26589,9064,5
24816,472,5
29134,6487,4
49389,479,5
22148,4059,4
46281,8362,5
11996,619,5
36923,973,3
18983,9064,3
19583,1154,4
6011,2253,4
34890,3235,4
17726,1524,4
11537,127,4
35687,1683,3
39692,2934,4
39692,7049,4
52888,1710,3
48033,983,5
18487,9969,3
5249,1060,5
36124,3528,4
2959,3074,4
26589,920,3
44426,1577,4
51021,408,5
26589,1524,4
38495,3227,5
12142,7669,5
38661,6071,5
3496,3287,4
50635,6998,3
52205,5937,5
49252,1524,3
49252,8362,5
47630,892,3
10259,2590,5
49917,852,4
5447,677,5
5447,5514,5
38752,920,3
32578,852,3
41971,1524,4
25996,4115,4
36310,2895,2
37058,3986,5
26816,2166,3
40947,2205,3
12371,758,4
18665,462,3
48108,403,4
44247,881,4
35630,403,3
6062,208,4
26663,7984,4
17820,920,4
36430,472,5
35295,7984,3
2126,2175,5
4913,2080,4
24611,1524,2
46475,403,3
3392,208,4
40775,8047,4
40775,900,3
5077,1524,4
10259,5363,5
53127,6868,4
52938,758,5
52938,874,5
43963,408,3
46025,303,2
52938,6905,5
46205,6998,4
46205,2613,5
46301,4080,3
36132,2060,3
5157,3953,5
18302,1524,4
18614,3026,4
26449,6202,5
26449,6905,5
26449,2739,4
26449,2613,5
15281,5796,4
36228,6868,2
7963,2205,5
16061,881,5
20770,2752,5
50353,5256,5
50732,7845,5
50732,852,5
50732,983,4
2074,247,4
19311,470,5
10490,208,5
7109,1859,3
43424,3683,4
7098,1524,2
40725,537,4
39564,983,4
31833,9202,3
31833,6363,4
3690,2166,3
43691,329,3
11218,619,5
18422,6491,4
43691,690,4
23315,2739,4
30403,9899,5
31526,7964,3
23986,7929,3
43729,6583,4
52952,1392,3
46003,3542,4
46003,1099,4
371,3953,3
20659,1577,5
2739,852,4
23297,1621,4
2049,3071,4
35598,1761,4
47123,7869,5
12142,3923,3
11097,2346,5
7744,2175,5
41554,1314,4
52396,920,4
31085,4601,3
39793,6491,5
46001,7964,5
2010,7049,4
9033,852,4
12061,619,2
12061,1601,3
17420,6583,4
33389,2205,5
43729,6363,4
17801,9604,4
30881,5529,4
44823,1524,4
26488,2636,4
49553,7187,4
32500,1069,3
40794,983,1
1945,7984,4
13715,9700,3
15524,1344,5
12611,758,3
3850,2080,4
17874,6599,5
4101,920,3
4101,208,4
4101,2080,5
4101,3683,2
34369,7929,5
35017,6882,2
26333,7715,4
51488,8930,4
51966,1524,5
19157,9847,5
842,6071,4
11367,8362,5
39697,2590,4
32747,3789,3
15089,5363,5
15089,2867,4
50257,3525,3
3309,1851,4
38158,985,5
2783,8121,4
10072,2752,4
35537,329,5
46620,630,5
3255,1524,3
40276,5820,4
23337,472,4
696,1349,5
22941,5363,5
49389,403,5
49574,6491,5
19339,2855,3
43872,260,5
34583,2175,5
14042,6882,4
36736,208,5
44314,677,3
20153,1344,5
19441,6905,4
41936,852,5
14713,6491,4
16212,2080,4
31072,2080,4
31072,208,5
12594,8362,5
1907,1524,4
7043,852,5
7043,2175,5
1943,4050,5
31500,2205,5
2354,9286,5
13376,2318,4
2091,470,3
2091,2346,4
50022,1524,5
50261,1577,4
50261,127,5
50261,892,4
50261,211,4
25906,9286,5
48525,537,5
26845,1734,5
50353,900,2
53183,3950,2
37146,3235,5
28658,439,5
40923,744,1
40923,1967,5
19691,2752,4
52952,92,4
52952,508,4
52952,5634,4
11504,3953,3
52952,688,4
52952,1495,5
27002,7869,4
33277,3867,3
52952,1877,4
18558,470,4
16471,6071,3
18558,9064,5
30307,1046,4
51579,7009,5
3731,852,5
3690,1926,4
49708,956,5
48431,1415,4
47000,1985,4
46301,4953,4
37037,4597,4
19269,2788,4
22158,9808,5
49932,1750,5
49932,303,2
20104,1046,3
49932,2928,4
41514,1046,2
37624,852,4
12711,8639,5
21596,8362,4
24007,6751,4
12739,5634,5
13185,474,3
12739,2855,5
33579,3675,4
4654,892,3
44419,3528,5
47236,9375,3
16748,758,4
16748,2175,5
17095,470,4
33323,1527,4
53253,92,4
53253,398,5
53253,508,5
53253,4079,4
53253,1154,5
53253,3953,5
53253,2290,4
408,9899,2
20299,2752,3
39362,9809,3
5268,6998,3
33628,8033,5
19278,1527,4
28200,208,4
52405,6603,5
13150,9766,2
5162,1524,4
51058,1524,5
28200,439,5
14193,983,5
9758,1524,3
10308,2661,5
9728,6583,5
4487,2752,2
10071,8064,4
10071,2205,5
42059,1761,5
44028,630,4
44028,9847,4
44028,2613,5
7932,2613,4
45932,2220,5
9602,1148,4
22498,1577,5
12291,852,4
18487,6603,3
52748,758,4
15522,127,4
15522,247,3
15522,973,3
48782,2139,5
16614,3867,5
681,677,4
36559,6011,3
48955,315,5
48955,6573,4
43102,5702,4
34115,677,5
8442,2788,5
52675,5702,5
27523,208,5
27523,470,4
27523,1272,4
35598,744,2
17809,6573,3
43766,8362,5
3633,470,4
6176,1294,5
6176,4079,4
6176,892,5
6176,1069,4
6194,260,5
6176,374,5
5842,2175,5
5824,8362,4
30335,4225,3
41625,790,4
3515,6491,5
1207,983,5
9882,6868,4
51916,2139,3
2832,630,3
2832,2388,4
46161,7869,5
25115,315,3
51579,677,5
39269,7049,4
17114,852,5
34907,6491,5
3311,1524,5
43889,6905,4
47016,900,5
49341,92,3
49341,550,4
49341,1272,3
49341,508,3
172,985,4
41238,1992,2
48292,4050,4
22477,193,4
722,5820,3
9313,1524,4
29453,3227,5
24633,6441,3
15522,1303,5
48303,983,4
41937,6583,4
1552,990,3
50182,4370,5
40432,6032,5
19590,7693,5
18433,3074,4
36105,6905,5
47245,6583,4
4151,690,5
19691,4601,3
26816,3695,4
41178,329,3
52709,5012,4
52709,2895,4
3853,2175,5
35732,2788,4
35732,920,3
3200,208,4
39411,8362,5
28795,7876,5
40639,7876,3
274,1344,4
8559,874,4
274,3785,5
16639,1524,5
52858,573,4
52858,470,5
6594,1141,4
14948,5820,5
13054,385,4
28487,932,5
28487,2388,5
2090,2613,4
3575,470,4
46601,758,5
38109,6868,4
20808,1524,4
6246,1524,3
782,1888,5
14949,1524,4
44882,7984,4
9602,9899,3
1266,1524,4
36700,677,5
16968,690,3
1369,874,4
51283,6905,5
8578,973,3
30979,5471,4
39702,2205,4
18119,6868,5
48047,1967,5
31635,3609,3
50613,852,4
6982,983,5
1369,6435,5
1369,1269,3
1369,852,5
1369,619,3
46079,403,2
1184,852,4
51977,3707,5
51977,8000,3
27926,472,4
43980,852,4
35166,193,1
44652,677,5
51860,1524,4
51488,9949,3
49303,7876,2
6417,7049,3
40873,852,4
8026,7715,5
6873,1524,4
51579,3026,4
51579,3207,5
51579,1621,3
51579,1046,4
26274,2613,5
14941,790,3
16067,2139,5
16420,1307,4
13463,1524,5
41357,688,4
16452,6905,4
9935,1524,5
51210,1577,5
38828,1046,5
25834,1516,2
6398,6491,4
53211,1524,4
14994,5723,5
11599,2205,5
41975,6603,4
5734,7028,4
45513,852,5
34508,920,3
44078,3867,3
40711,852,5
40711,7715,4
52430,5690,5
15160,3867,4
25543,3287,4
1373,208,3
29310,7593,5
1001,5420,5
1001,247,4
1001,5610,4
25115,211,4
52487,472,3
41305,790,5
41305,2660,5
41305,303,3
52709,7628,3
1001,7998,5
7626,2175,3
1001,1624,4
1001,3464,3
51554,9957,5
11637,9899,5
51866,92,3
32281,2132,3
1001,439,4
1001,1877,4
218,2739,4
1001,4880,4
1001,4071,4
1001,1683,3
23615,6905,4
1001,4695,5
1001,985,3
38646,772,2
4292,8362,5
43715,6868,4
25528,983,5
14029,4953,5
12143,3525,4
16715,852,4
24030,2505,2
4443,1524,4
23162,892,5
33925,546,5
33925,5283,3
35687,8362,4
23190,9064,3
44850,3059,3
52509,3123,4
15597,1046,4
5723,3528,3
13608,6905,4
32783,719,4
52694,479,3
17922,127,3
51964,408,3
12804,2205,5
52319,1524,5
40930,8549,5
50872,2175,4
1821,7402,3
3558,1524,4
6033,3867,5
7638,983,4
19339,6868,3
52374,881,4
29084,6599,4
1458,3305,3
22093,985,4
35027,2788,4
2798,2060,3
2798,5640,3
39881,8933,5
37024,1692,5
27020,1524,4
10149,1524,4
43766,1524,5
46076,4332,5
46076,6011,5
43041,7964,5
16853,3953,5
47958,983,4
50514,573,2
47958,1524,5
8991,9842,5
27201,2636,4
11136,5978,5
11008,6491,4
42614,874,5
9676,6583,3
48033,6095,3
25832,1148,3
8807,852,4
8338,1524,3
48338,1069,3
38270,329,3
52430,2928,4
1216,6905,4
50526,8046,5
21116,1705,5
24163,1524,5
15007,1524,3
27466,852,2
27466,470,4
41829,3525,4
14051,6804,3
37624,8362,3
47671,1577,5
26345,688,4
42066,1524,4
3934,985,4
27466,2707,2
27466,5833,5
27466,1349,5
11995,2080,5
27466,385,5
49663,2739,4
2443,3782,2
10005,1524,4
6889,3227,3
1001,7593,4
6061,546,1
52992,3683,4
52992,6677,4
20367,3528,4
46154,852,5
36700,956,5
543,2175,5
27146,3950,2
27146,8639,5
18417,688,4
27146,211,4
501,6868,4
2956,1524,4
9849,983,4
40923,983,3
26992,5845,4
9660,1524,5
7184,3815,4
52992,2139,5
30761,1069,4
1227,1269,4
6946,983,5
28995,1524,4
36559,983,4
40211,9286,4
19402,5537,4
11119,1046,3
2156,208,5
20526,2613,4
5284,4493,3
52550,403,2
20900,537,3
31289,9202,4
31289,6998,4
31289,5327,4
31289,2627,5
31289,2613,5
1730,990,5
42722,4601,3
6785,5713,3
37421,852,4
15090,9505,3
50773,2229,4
3473,1624,5
1133,852,5
10369,470,5
44642,2166,3
44642,1516,4
5089,677,4
53409,5051,3
51855,2474,5
51855,7337,4
51855,193,4
51855,127,4
51855,211,2
51855,1344,2
31089,1046,4
8855,9064,3
44419,2788,4
51966,127,4
9594,5944,4
21045,2310,4
40692,1099,3
23916,8930,5
24625,4050,3
44395,472,2
14551,920,2
47740,6905,4
11065,3525,3
438,2327,3
11146,1168,4
24577,2934,4
22046,1188,5
11146,1234,4
22046,470,1
52,8362,5
15024,677,4
15024,852,5
19820,1524,4
14591,1524,4
43415,2636,4
9935,6905,3
3871,1524,5
1001,1303,3
9457,2205,4
51462,474,5
51462,4695,4
47658,4887,3
7492,5226,5
10410,4664,3
39923,470,4
25090,4080,4
29111,852,4
44921,7845,4
36559,6317,3
5232,2175,4
5232,5363,4
5232,479,4
5232,9304,5
5232,4758,5
32670,4601,5
19116,983,3
26487,1926,4
26487,4953,4
26487,1621,4
26487,3059,4
