book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,edu_score,fiction_score,offscope_score
3552,91953,91953,680963,364,140431950,9780140431960.0,"Thomas Hobbes, C.B. Macpherson",1651.0,"Leviathan or The Matter, Forme and Power of a Common Wealth Ecclesiasticall and Civil",Leviathan,eng,3.66,26284,28699,505,850,2688,8639,9692,6830,https://images.gr-assets.com/books/1326788684m/91953.jpg,https://images.gr-assets.com/books/1326788684s/91953.jpg,531,194,47.0
3586,1237300,1237300,2826418,67,805079831,9780805079840.0,Naomi Klein,2006.0,The Shock Doctrine: The Rise of Disaster Capitalism,The Shock Doctrine: The Rise of Disaster Capitalism,en-US,4.22,24111,27056,2120,448,929,3616,9230,12833,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2435,1718,0.0
3597,23577,23577,344426,31,452285216,9780452285220.0,Al Franken,2003.0,Lies and the Lying Liars Who Tell Them: A Fair and Balanced Look at the Right,Lies & the Lying Liars Who Tell Them: A Fair & Balanced Look at the Right,en-US,3.81,24071,26255,827,651,1466,6950,10385,6803,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,849,817,578.0
3603,6667514,6667514,6862414,30,805091742,9780805091750.0,Atul Gawande,2009.0,The Checklist Manifesto: How to Get Things Right,The Checklist Manifesto: How to Get Things Right,,4.02,23778,28234,2701,282,1164,5714,11489,9585,https://images.gr-assets.com/books/1312061594m/6667514.jpg,https://images.gr-assets.com/books/1312061594s/6667514.jpg,974,357,10.0
3609,22435,22435,23464,55,965900584,9780965900580.0,Brian Greene,2003.0,"The Fabric of the Cosmos: Space, Time and the Texture of Reality","The Fabric of the Cosmos: Space, Time, and the Texture of Reality",eng,4.11,24060,26155,794,489,806,4273,10366,10221,https://images.gr-assets.com/books/1435242004m/22435.jpg,https://images.gr-assets.com/books/1435242004s/22435.jpg,3082,1040,0.0
3625,29501,29501,2399497,32,393327655,9780393327660.0,Sam Harris,2004.0,"The End of Faith: Religion, Terror, and the Future of Reason","The End of Faith: Religion, Terror, and the Future of Reason",en-US,3.93,24578,26202,1410,1059,1556,4959,9273,9355,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1842,1099,1231.0
3645,3272165,3272165,3308349,50,7240198,9780007240200.0,Ben Goldacre,2008.0,"Bad Science: Quacks, Hacks, and Big Pharma Flacks",Bad Science,eng,4.07,22692,27021,1433,589,1188,4439,10259,10546,https://images.gr-assets.com/books/1327251503m/3272165.jpg,https://images.gr-assets.com/books/1327251503s/3272165.jpg,3243,1575,53.0
3650,6748,6748,574,46,316925284,9780316925280.0,David Foster Wallace,1996.0,A Supposedly Fun Thing I'll Never Do Again: Essays and Arguments,A Supposedly Fun Thing I'll Never Do Again:  Essays and Arguments,en-GB,4.28,23272,26763,2098,266,656,3045,10238,12558,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1437,1406,351.0
3661,2615,2615,1468535,32,60521996,9780060522000.0,Clayton M. Christensen,1997.0,The Innovator's Dilemma: The Revolutionary Book that Will Change the Way You Do Business (Collins Business Essentials),The Innovator's Dilemma: The Revolutionary Book that Will Change the Way You Do Business (Collins Business Essentials),,4.0,21997,24443,681,837,1281,4400,8442,9483,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1892,371,0.0
3675,93426,93426,2468245,25,609809644,9780609809650.0,Jack Weatherford,2004.0,Genghis Khan and the Making of the Modern World,Genghis Khan and the Making of the Modern World,eng,4.01,25452,26779,1672,608,1139,5085,10496,9451,https://images.gr-assets.com/books/1320531289m/93426.jpg,https://images.gr-assets.com/books/1320531289s/93426.jpg,1075,1069,434.0
3683,7247854,7247854,8246153,44,316051640,9780316051640.0,Sam Kean,2010.0,"The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements","The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements",eng,3.9,26820,29561,2815,841,1692,6443,11280,9305,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,4707,2593,13.0
3695,106835,106835,102974,57,60555661,9780060555660.0,"Benjamin Graham, Jason Zweig, Warren Buffett",2003.0,The Intelligent Investor,The Intelligent Investor (Collins Business Essentials),eng,4.27,29825,32192,894,419,894,4321,10529,16029,https://images.gr-assets.com/books/1409602421m/106835.jpg,https://images.gr-assets.com/books/1409602421s/106835.jpg,2776,560,0.0
3696,2095,2095,1978857,80,055380202X,9780553802020.0,Stephen Hawking,2001.0,The Universe in a Nutshell,The Universe in a Nutshell,en-US,4.13,23596,25207,644,197,793,4505,9792,9920,https://images.gr-assets.com/books/1159814395m/2095.jpg,https://images.gr-assets.com/books/1159814395s/2095.jpg,883,418,0.0
3707,14096,14096,1276408,57,1401307787,9781401307780.0,Jon Kabat-Zinn,1994.0,"Wherever You Go, There You Are: Mindfulness Meditation in Everyday Life","Wherever You Go, There You Are: Mindfulness Meditation in Everyday Life",en-US,4.11,24259,26071,1047,386,971,4616,9545,10553,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1446,681,778.0
3717,12651,12651,702720,340,143037498,9780143037490.0,"Jean-Jacques Rousseau, Maurice Cranston",1762.0,Du contrat social: ou Principes du droit politique,The Social Contract,eng,3.75,24397,27347,525,591,2070,7813,9998,6875,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2370,609,28.0
3720,110331,110331,707252,424,451528816,9780451528810.0,"Alexander Hamilton, James Madison, John Jay, Philo-Publius, Clinton Rossiter, Charles R. Kessler",1787.0,The Federalist,The Federalist Papers,eng,4.05,24648,28020,569,448,1394,5786,9205,11187,https://images.gr-assets.com/books/1327865541m/110331.jpg,https://images.gr-assets.com/books/1327865541s/110331.jpg,1244,783,11.0
3733,18077903,18077903,25384143,40,812993012,9780812993010.0,"Ed Catmull, Amy Wallace",2009.0,"Creativity, Inc.: Overcoming the Unseen Forces That Stand in the Way of True Inspiration","Creativity, Inc.: Overcoming the Unseen Forces That Stand in the Way of True Inspiration",eng,4.24,25488,29097,2343,470,847,3829,9949,14002,https://images.gr-assets.com/books/1400863577m/18077903.jpg,https://images.gr-assets.com/books/1400863577s/18077903.jpg,2853,1083,141.0
3782,36086,36086,1008989,27,1594489254,9781594489260.0,Steven Johnson,2006.0,The Ghost Map,"The Ghost Map: The Story of London's Most Terrifying Epidemic - and How It Changed Science, Cities, and the Modern World",eng,3.91,24895,27232,2592,534,1464,6213,10670,8351,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2307,1503,20.0
3785,52372,52372,768174,67,141187166,9780141187170.0,Susan Sontag,1973.0,On Photography,On Photography,eng,3.84,22611,24496,468,1666,1609,4529,7771,8921,https://images.gr-assets.com/books/1328061531m/52372.jpg,https://images.gr-assets.com/books/1328061531s/52372.jpg,633,473,0.0
3789,1168341,1168341,1239736,61,385520697,9780385520690.0,Michio Kaku,2008.0,"Physics of the Impossible: A Scientific Exploration of the World of Phasers, Force Fields, Teleportation, and Time Travel","Physics of the Impossible: A Scientific Exploration into the World of Phasers, Force Fields, Teleportation, and Time Travel",eng,4.07,22251,24597,1024,605,964,4342,8934,9752,https://images.gr-assets.com/books/1320469147m/1168341.jpg,https://images.gr-assets.com/books/1320469147s/1168341.jpg,2682,1145,20.0
3810,3828382,3828382,3873014,31,1591842336,9781591842330.0,Seth Godin,2008.0,Tribes: We Need You to Lead Us,Tribes: We Need You to Lead Us,en-US,3.84,23803,24850,1334,808,1697,5868,8865,7612,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2198,515,0.0
3815,11505008,11505008,16440712,51,1609611543,9781609611540.0,William  Davis,2011.0,"Wheat Belly: Lose the Wheat, Lose the Weight, and Find Your Path Back to Health ","Wheat Belly: Lose the Wheat, Lose the Weight, and Find Your Path Back to Health",eng,3.71,21263,24684,2242,1011,2062,6561,8379,6671,https://images.gr-assets.com/books/1317793840m/11505008.jpg,https://images.gr-assets.com/books/1317793840s/11505008.jpg,812,686,314.0
3831,73864,73864,969470,43,452281903,9780452281900.0,Dave Pelzer,1999.0,A Man Named Dave: A Story of Triumph and Forgiveness,A Man Named Dave (Dave Pelzer #3),en-US,3.87,23605,25649,999,445,1942,6950,7537,8775,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,594,553,552.0
3867,22571552,22571552,43062778,41,1594487138,9781594487130.0,Jon Ronson,2015.0,So You’ve Been Publicly Shamed,So You've Been Publicly Shamed,eng,3.91,22484,27846,3335,371,1098,6251,12947,7179,https://images.gr-assets.com/books/1413749614m/22571552.jpg,https://images.gr-assets.com/books/1413749614s/22571552.jpg,3026,2575,87.0
3868,81779,81779,1488719,458,140449272,9780140449270.0,"Plato, Christopher Gill",-385.0,Συμπόσιον,The Symposium,eng,4.01,22413,28002,914,367,1425,5939,10145,10126,https://images.gr-assets.com/books/1359922039m/81779.jpg,https://images.gr-assets.com/books/1359922039s/81779.jpg,2437,462,23.0
3882,12605157,12605157,17620461,36,307951529,9780307951530.0,Chris Guillebeau,2012.0,,"The $100 Startup: Reinvent the Way You Make a Living, Do What You Love, and Create a New Future",eng,3.85,26097,27753,1122,863,1877,6655,9653,8705,https://images.gr-assets.com/books/1345666854m/12605157.jpg,https://images.gr-assets.com/books/1345666854s/12605157.jpg,1777,429,0.0
3923,867247,867247,1318780,77,517415283,9780517415280.0,"Miyamoto Musashi, Victor Harris",1645.0,五輪書 [Go Rin no Sho],A Book of Five Rings: The Classic Guide to Strategy,,4.09,19246,24699,959,234,1070,4903,8431,10061,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1508,624,71.0
3933,14990,14990,2398507,34,393329127,9780393329120.0,Mary Roach,2005.0,Spook: Science Tackles the Afterlife,Spook: Science Tackles the Afterlife,en-US,3.57,26306,27737,2306,802,3023,9144,9144,5624,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,3577,2453,296.0
3949,19083,19083,14746717,355,486414248,9780486414250.0,Aristotle,-350.0,Politics,Politics,eng,3.91,22128,24041,289,439,1424,5899,8275,8004,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1884,361,16.0
3950,522776,522776,2712410,74,553805460,9780553805470.0,Jordan Belfort,2007.0,The Wolf of Wall Street,The Wolf of Wall Street,eng,3.67,18289,22765,1915,965,2221,5972,7835,5772,https://images.gr-assets.com/books/1320489812m/522776.jpg,https://images.gr-assets.com/books/1320489812s/522776.jpg,528,461,490.0
3953,6792458,6792458,6996712,18,1595581030,9781595581040.0,Michelle Alexander,2010.0,The New Jim Crow: Mass Incarceration in the Age of Colorblindness,The New Jim Crow: Mass Incarceration in the Age of Colorblindness,eng,4.49,23205,27002,3438,186,432,2003,7860,16521,https://images.gr-assets.com/books/1328751532m/6792458.jpg,https://images.gr-assets.com/books/1328751532s/6792458.jpg,2754,2626,0.0
3986,14595,14595,1820137,28,802142648,9780802142640.0,"Legs McNeil, Gillian McCain",1996.0,Please Kill Me: The Uncensored Oral History of Punk,Please Kill Me: The Uncensored Oral History of Punk,en-US,4.16,20652,21763,902,542,818,3347,6989,10067,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,690,690,101.0
4018,64582,64582,62690,61,140092501,9780140092510.0,James Gleick,1987.0,Chaos: Making a New Science,Chaos: Making a New Science,eng,3.98,21703,23320,658,399,1054,5022,9039,7806,https://images.gr-assets.com/books/1327941595m/64582.jpg,https://images.gr-assets.com/books/1327941595s/64582.jpg,949,308,0.0
4050,687278,687278,2464740,48,1570623449,9781570623450.0,Pema Chödrön,1996.0,When Things Fall Apart: Heart Advice for Difficult Times,When Things Fall Apart: Heart Advice for Difficult Times,,4.29,20761,23012,1315,339,652,2891,7237,11893,https://images.gr-assets.com/books/1320553046m/687278.jpg,https://images.gr-assets.com/books/1320553046s/687278.jpg,812,535,730.0
4059,641604,641604,155235,46,159184021X,9781591840210.0,Seth Godin,2003.0,Purple Cow: Transform Your Business by Being Remarkable,Purple Cow: Transform Your Business by Being Remarkable,eng,3.78,25230,26362,862,1247,1953,6239,8792,8131,https://images.gr-assets.com/books/1309203098m/641604.jpg,https://images.gr-assets.com/books/1309203098s/641604.jpg,1099,141,0.0
4071,357636,357636,848942,156,393301583,9780393301590.0,"Sigmund Freud, James Strachey, Peter Gay",1930.0,Das Unbehagen in der Kultur,Civilization and Its Discontents,en-US,3.76,21447,24217,700,816,2057,6382,7918,7044,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1384,595,17.0
4079,29,29,2170063,28,380715430,9780380715440.0,Bill Bryson,1990.0,The Mother Tongue: English and How It Got That Way,The Mother Tongue: English and How It Got That Way,en-US,3.95,24133,26951,1993,333,1280,6050,10985,8303,https://images.gr-assets.com/books/1388209925m/29.jpg,https://images.gr-assets.com/books/1388209925s/29.jpg,721,702,192.0
4080,1918305,1918305,3344773,34,446580260,9780446580270.0,Eric    Weiner,2008.0,The Geography of Bliss: One Grump's Search for the Happiest Places in the World,The Geography of Bliss: One Grump's Search for the Happiest Places in the World,en-US,3.83,23023,25025,3099,439,1553,6370,10237,6426,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1578,1411,1259.0
4115,17910054,17910054,25095506,51,805092994,9780805093000.0,Elizabeth Kolbert,2014.0,The Sixth Extinction: An Unnatural History,The Sixth Extinction: An Unnatural History,eng,4.09,21113,24757,3053,488,837,3914,10137,9381,https://images.gr-assets.com/books/1372677697m/17910054.jpg,https://images.gr-assets.com/books/1372677697s/17910054.jpg,1520,981,0.0
4117,99315,99315,95744,42,1594481717,9781594481710.0,Daniel H. Pink,2004.0,A Whole New Mind: Why Right-Brainers Will Rule the Future,A Whole New Mind: Why Right-Brainers Will Rule the Future,eng,3.95,20852,21946,1680,436,1232,4725,8076,7477,https://images.gr-assets.com/books/1309284710m/99315.jpg,https://images.gr-assets.com/books/1309284710s/99315.jpg,1934,763,7.0
4119,2094,2094,16552333,89,553804367,9780553804360.0,"Stephen Hawking, Leonard Mlodinow",2005.0,A Briefer History of Time,A Briefer History of Time,eng,4.19,19838,22637,888,228,574,3555,8647,9633,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1111,821,0.0
4120,117047,117047,112713,66,141026162,9780141026170.0,Richard Dawkins,1986.0,The Blind Watchmaker: Why the Evidence of Evolution Reveals a Universe Without Design,The Blind Watchmaker: Why the Evidence of Evolution Reveals a Universe Without Design,eng,4.08,21141,23415,736,509,772,3960,9218,8956,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2098,1083,173.0
4147,11709037,11709037,16656588,24,1592406599,9781592406590.0,David McRaney,2011.0,‎You Are Not So Smart‎,"You Are Not So Smart: Why You Have Too Many Friends on Facebook, Why Your Memory Is Mostly Fiction, and 46 Other Ways You're Deluding Yourself",en-US,3.85,20583,22226,1402,708,1418,5206,7980,6914,https://images.gr-assets.com/books/1391879112m/11709037.jpg,https://images.gr-assets.com/books/1391879112s/11709037.jpg,2535,1234,58.0
4191,68984,68984,2037992,199,553583182,9780553583180.0,"Joseph Murphy, Ian McMahan",1962.0,The Power of Your Subconscious Mind,The Power of Your Subconscious Mind,en-US,4.12,16951,22359,1054,555,1055,3761,6667,10321,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,675,151,57.0
4225,20980987,20980987,40358230,26,1455581089,9781455581080.0,Amanda Palmer,2014.0,"The Art of Asking; or, How I Learned to Stop Worrying and Let People Help","The Art of Asking; or, How I Learned to Stop Worrying and Let People Help",eng,3.97,20075,22114,2349,1080,1341,3823,6721,9149,https://images.gr-assets.com/books/1408547261m/20980987.jpg,https://images.gr-assets.com/books/1408547261s/20980987.jpg,1515,1271,809.0
